Start Timestep,End Timestep,Average Episodic Return
642400,642400,17.570232
642800,642800,31.522099
643200,643200,24.684038
643600,644000,35.365116
644400,644400,35.17171
644800,644800,43.822903
645200,645600,46.33894
646000,646000,19.522163
646400,646400,28.434864
646800,646800,30.20958
647200,647600,48.464302
648000,648000,28.302946
648400,648400,30.342747
648800,649200,32.15129
649600,649600,13.853215
650000,650000,23.584642
650400,650400,18.899153
650800,651200,42.205425
651600,651600,50.38144
652000,652000,35.001663
652400,652800,42.3892
653200,653200,29.012348
653600,653600,56.648605
654000,654000,32.761784
654400,654800,37.30963
655200,655200,47.799522
655600,655600,38.101547
656000,656000,43.54438
656400,656800,41.349625
657200,657200,26.543049
657600,657600,9.667555
658000,658400,46.978676
658800,658800,14.019951
659200,659200,50.289516
659600,659600,24.628262
660000,660400,33.531925
660800,660800,34.672577
661200,661200,44.909332
661600,662000,34.836555
662400,662400,37.839485
662800,662800,47.778328
663200,663200,44.188477
663600,664000,36.605
664400,664400,32.289906
664800,664800,33.14929
665200,665600,38.034546
666000,666000,23.195295
666400,666400,32.203377
666800,666800,37.78251
667200,667600,41.40368
668000,668000,34.784256
668400,668400,28.57691
668800,668800,27.159306
669200,669600,42.27629
670000,670000,47.19099
670400,670400,51.41269
670800,671200,41.066196
671600,671600,26.09788
672000,672000,50.69935
672400,672400,35.861977
672800,673200,48.968243
673600,673600,20.922758
674000,674000,27.248604
674400,674800,38.09119
675200,675200,42.9441
675600,675600,30.465725
676000,676000,35.38965
676400,676800,45.619205
677200,677200,37.366184
677600,677600,31.538216
678000,678400,27.340824
678800,678800,35.345802
679200,679200,27.895231
679600,679600,14.164079
680000,680400,32.350975
680800,680800,38.211754
681200,681200,18.345516
681600,681600,27.510098
682000,682400,45.16868
682800,682800,35.193733
683200,683200,25.135841
683600,684000,37.395203
684400,684400,29.10603
684800,684800,30.860975
685200,685200,27.069504
685600,686000,36.91285
686400,686400,40.450134
686800,686800,51.63959
687200,687600,36.978134
688000,688000,16.710392
688400,688400,34.353085
688800,688800,53.954098
689200,689600,20.910973
690000,690000,37.716732
690400,690400,41.478546
690800,691200,30.418211
691600,691600,38.61821
692000,692000,50.075867
692400,692400,28.91008
692800,693200,40.501495
693600,693600,29.751297
694000,694000,45.87775
694400,694400,49.477463
694800,695200,38.811127
695600,695600,44.225098
696000,696000,41.229134
696400,696800,56.812187
697200,697200,25.045467
697600,697600,35.370964
698000,698000,23.623585
698400,698800,35.739586
699200,699200,24.929148
699600,699600,36.979527
700000,700400,36.97734
700800,700800,37.666466
701200,701200,49.687904
701600,701600,23.405252
702000,702400,42.78704
702800,702800,38.449886
703200,703200,30.501938
703600,704000,34.8778
704400,704400,56.185417
704800,704800,20.261082
705200,705200,29.431185
705600,706000,30.447077
706400,706400,27.919525
706800,706800,37.992107
707200,707200,40.190796
707600,708000,44.24598
708400,708400,34.2146
708800,708800,52.93627
709200,709600,45.711308
710000,710000,33.564095
710400,710400,44.361042
710800,710800,27.774242
711200,711600,27.64699
712000,712000,34.42488
712400,712400,20.887615
712800,713200,49.611893
713600,713600,24.428051
714000,714000,11.721991
714400,714400,42.8095
714800,715200,38.57367
715600,715600,39.768997
716000,716000,49.571598
716400,716800,31.95649
717200,717200,53.51911
717600,717600,46.87482
718000,718000,50.171112
718400,718800,47.198795
719200,719200,42.838993
719600,719600,42.719986
720000,720000,37.28257
720400,720800,62.636112
721200,721200,45.167065
721600,721600,42.63064
722000,722400,38.649353
722800,722800,16.719156
723200,723200,23.578697
723600,723600,55.853676
724000,724400,34.639557
724800,724800,16.159922
725200,725200,57.766068
725600,726000,33.512283
726400,726400,36.18424
726800,726800,29.41063
727200,727200,41.500374
727600,728000,50.341774
728400,728400,38.241287
728800,728800,33.937897
729200,729600,40.651478
730000,730000,54.970337
730400,730400,24.697285
730800,730800,50.39869
731200,731600,38.998753
732000,732000,36.836132
732400,732400,30.87733
732800,732800,39.45324
733200,733600,44.104057
734000,734000,25.170914
734400,734400,45.161354
734800,735200,29.773046
735600,735600,40.505665
736000,736000,55.526413
736400,736400,40.66811
736800,737200,35.410316
737600,737600,38.446896
738000,738000,48.16068
738400,738800,28.967636
739200,739200,59.00589
739600,739600,7.93815
740000,740000,24.380543
740400,740800,35.67782
741200,741200,27.128136
741600,741600,29.860859
742000,742400,40.930634
742800,742800,33.84987
743200,743200,34.340218
743600,743600,36.27429
744000,744400,35.62868
744800,744800,28.48645
745200,745200,27.230827
745600,745600,54.733677
746000,746400,26.054764
746800,746800,54.139214
747200,747200,47.614464
747600,748000,30.035734
748400,748400,44.459282
748800,748800,35.053093
749200,749200,20.237751
749600,750000,20.909239
750400,750400,40.34656
750800,750800,40.8343
751200,751600,28.711853
752000,752000,43.115227
752400,752400,36.20671
752800,752800,38.01105
753200,753600,38.938595
754000,754000,25.779373
754400,754400,19.213968
754800,755200,27.066914
755600,755600,35.99893
756000,756000,41.002697
756400,756400,46.567177
756800,757200,43.18824
757600,757600,32.181572
758000,758000,9.456157
758400,758400,45.52539
758800,759200,32.495552
759600,759600,38.04029
760000,760000,39.04682
760400,760800,35.02061
761200,761200,26.507816
761600,761600,20.19188
762000,762000,53.946945
762400,762800,17.73412
763200,763200,19.117971
763600,763600,24.866877
764000,764400,33.904694
764800,764800,49.723766
765200,765200,25.462114
765600,765600,22.384415
766000,766400,43.658554
766800,766800,48.041878
767200,767200,15.41025
767600,768000,20.853264
768400,768400,29.44766
768800,768800,48.616196
769200,769200,23.333544
769600,770000,36.683
770400,770400,35.6616
770800,770800,35.48233
771200,771200,46.432346
771600,772000,38.085316
772400,772400,27.339212
772800,772800,42.619877
773200,773600,41.811096
774000,774000,43.83777
774400,774400,26.12119
774800,774800,29.567701
775200,775600,39.79979
776000,776000,32.3155
776400,776400,31.692787
776800,777200,39.893
777600,777600,52.282722
778000,778000,41.904205
778400,778400,54.69943
778800,779200,62.485035
779600,779600,34.157387
780000,780000,47.88995
780400,780800,48.425415
781200,781200,46.151836
781600,781600,42.161057
782000,782000,35.27997
782400,782800,51.532852
783200,783200,34.685986
783600,783600,37.493744
784000,784000,36.95127
784400,784800,51.811577
785200,785200,38.55658
785600,785600,49.929058
786000,786400,33.084236
786800,786800,58.634964
787200,787200,37.43206
787600,787600,31.632011
788000,788400,45.861694
788800,788800,36.16576
789200,789200,40.80964
789600,790000,50.48631
790400,790400,44.405067
790800,790800,49.4937
791200,791200,37.62159
791600,792000,40.13862
792400,792400,25.517708
792800,792800,26.77389
793200,793600,40.45798
794000,794000,53.056942
794400,794400,56.22436
794800,794800,33.554253
795200,795600,43.204624
796000,796000,44.420216
796400,796400,12.759754
796800,796800,54.179817
797200,797600,29.063225
798000,798000,48.39456
798400,798400,33.52744
798800,799200,52.637775
799600,799600,46.464516
800000,800000,34.893627
800400,800400,51.30232
800800,801200,23.445017
801600,801600,34.757057
802000,802000,30.49831
802400,802800,58.292686
803200,803200,41.093624
803600,803600,29.775724
804000,804000,51.088608
804400,804800,40.47312
805200,805200,26.916195
805600,805600,33.947475
806000,806400,51.664257
806800,806800,42.60475
807200,807200,47.888184
807600,807600,21.998022
808000,808400,44.65081
808800,808800,46.31884
809200,809200,41.83433
809600,809600,41.757263
810000,810400,43.66189
810800,810800,40.07266
811200,811200,48.961395
811600,812000,51.54964
812400,812400,51.42848
812800,812800,33.109528
813200,813200,28.684933
813600,814000,41.37462
814400,814400,41.32833
814800,814800,32.1364
815200,815600,60.410812
816000,816000,44.687016
816400,816400,24.647127
816800,816800,23.318546
817200,817600,33.67738
818000,818000,41.110806
818400,818400,33.272453
818800,819200,41.064022
819600,819600,41.43404
820000,820000,39.72412
820400,820400,49.53794
820800,821200,33.401093
821600,821600,71.21801
822000,822000,48.97834
822400,822400,56.56794
822800,823200,37.1056
823600,823600,56.059097
824000,824000,30.818346
824400,824800,32.19688
825200,825200,30.007175
825600,825600,15.734394
826000,826000,41.365334
826400,826800,24.636448
827200,827200,29.33086
827600,827600,46.125664
828000,828400,47.467644
828800,828800,40.234425
829200,829200,25.334538
829600,829600,45.6037
830000,830400,33.714394
830800,830800,43.783493
831200,831200,57.969116
831600,832000,27.748005
832400,832400,41.00881
832800,832800,17.487295
833200,833200,31.157125
833600,834000,27.492577
834400,834400,24.441957
834800,834800,27.816895
835200,835200,38.803566
835600,836000,54.16649
836400,836400,35.66337
836800,836800,35.427288
837200,837600,31.850943
838000,838000,36.458633
838400,838400,43.742413
838800,838800,44.0066
839200,839600,41.101864
840000,840000,59.12446
840400,840400,38.01159
840800,841200,31.488073
841600,841600,40.30806
842000,842000,45.23645
842400,842400,55.573654
842800,843200,44.549522
843600,843600,44.7966
844000,844000,48.433544
844400,844800,35.642834
845200,845200,46.961124
845600,845600,19.707489
846000,846000,44.455296
846400,846800,39.8452
847200,847200,48.996296
847600,847600,31.163992
848000,848000,44.85451
848400,848800,35.401978
849200,849200,34.754158
849600,849600,47.609486
850000,850400,48.4877
850800,850800,22.752914
851200,851200,49.980377
851600,851600,51.130146
852000,852400,37.906578
852800,852800,42.113846
853200,853200,46.012177
853600,854000,48.49188
854400,854400,40.23186
854800,854800,37.337845
855200,855200,55.68118
855600,856000,46.4822
856400,856400,57.87857
856800,856800,46.30421
857200,857600,39.566658
858000,858000,57.876255
858400,858400,34.08406
858800,858800,39.95617
859200,859600,40.170856
860000,860000,44.114487
860400,860400,57.66649
860800,860800,36.60656
861200,861600,40.759247
862000,862000,52.5953
862400,862400,45.10167
862800,863200,40.193104
863600,863600,35.16823
864000,864000,57.53962
864400,864400,29.696268
864800,865200,29.305408
865600,865600,37.440342
866000,866000,39.61042
866400,866800,35.487724
867200,867200,40.893578
867600,867600,51.343666
868000,868000,55.01289
868400,868800,49.69146
869200,869200,48.63732
869600,869600,49.831917
870000,870400,37.313313
870800,870800,36.1448
871200,871200,23.459486
871600,871600,35.79516
872000,872400,32.140694
872800,872800,24.14039
873200,873200,50.91014
873600,873600,66.83129
874000,874400,44.432312
874800,874800,53.69786
875200,875200,29.833183
875600,876000,47.243374
876400,876400,36.829216
876800,876800,39.273155
877200,877200,55.36727
877600,878000,45.377975
878400,878400,45.460915
878800,878800,48.359478
879200,879600,31.433247
880000,880000,60.56028
880400,880400,48.088734
880800,880800,55.200203
881200,881600,28.493753
882000,882000,35.64515
882400,882400,28.047688
882800,883200,44.14979
883600,883600,29.843784
884000,884000,45.75485
884400,884400,53.829994
884800,885200,45.63749
885600,885600,33.98744
886000,886000,50.59265
886400,886400,33.882042
886800,887200,37.134926
887600,887600,35.409386
888000,888000,66.14047
888400,888800,35.343376
889200,889200,32.72347
889600,889600,58.21644
890000,890000,57.69409
890400,890800,35.57817
891200,891200,37.054886
891600,891600,32.69799
892000,892400,35.3394
892800,892800,29.145145
893200,893200,41.342426
893600,893600,42.85947
894000,894400,44.81492
894800,894800,46.28904
895200,895200,29.657265
895600,896000,47.648705
896400,896400,36.233536
896800,896800,20.33466
897200,897200,46.204155
897600,898000,44.330044
898400,898400,44.641426
898800,898800,51.300102
899200,899200,32.330063
899600,900000,55.72956
900400,900400,29.073715
900800,900800,60.712868
901200,901600,41.697403
902000,902000,45.983276
902400,902400,60.995506
902800,902800,37.1466
903200,903600,42.747963
904000,904000,24.970505
904400,904400,46.889244
904800,905200,43.882713
905600,905600,57.55464
906000,906000,39.82954
906400,906400,49.261864
906800,907200,36.742535
907600,907600,22.932451
908000,908000,34.435104
908400,908800,51.01245
909200,909200,45.161705
909600,909600,46.710384
910000,910000,49.04739
910400,910800,45.37377
911200,911200,18.360092
911600,911600,16.90915
912000,912000,26.760136
912400,912800,60.73882
913200,913200,45.609486
913600,913600,42.709984
914000,914400,43.758606
914800,914800,44.76035
915200,915200,49.616875
915600,915600,44.5755
916000,916400,29.71946
916800,916800,41.768917
917200,917200,56.574974
917600,918000,38.39218
918400,918400,26.322886
918800,918800,51.150913
919200,919200,36.735847
919600,920000,47.732872
920400,920400,52.67562
920800,920800,34.53231
921200,921600,44.30988
922000,922000,51.407505
922400,922400,38.27598
922800,922800,38.415268
923200,923600,61.930183
924000,924000,39.099854
924400,924400,72.607056
924800,924800,58.604015
925200,925600,31.74723
926000,926000,55.490837
926400,926400,54.090176
926800,927200,34.833817
927600,927600,71.74829
928000,928000,61.897594
928400,928400,45.653397
928800,929200,29.8969
929600,929600,22.51865
930000,930000,48.505627
930400,930800,41.702133
931200,931200,54.38176
931600,931600,61.035694
932000,932000,45.721954
932400,932800,45.870903
933200,933200,41.113518
933600,933600,57.217255
934000,934400,42.414074
934800,934800,38.085533
935200,935200,30.80788
935600,935600,35.638596
936000,936400,56.090946
936800,936800,37.425987
937200,937200,55.764214
937600,937600,45.0129
938000,938400,42.194565
938800,938800,37.29587
939200,939200,43.674026
939600,940000,53.822426
940400,940400,43.06698
940800,940800,56.34507
941200,941200,32.270004
941600,942000,49.12658
942400,942400,25.300413
942800,942800,62.037853
943200,943600,39.3466
944000,944000,44.72544
944400,944400,32.815636
944800,944800,71.09664
945200,945600,49.279015
946000,946000,37.991173
946400,946400,47.229076
946800,947200,47.302113
947600,947600,51.986465
948000,948000,66.905685
948400,948400,45.54889
948800,949200,31.288305
949600,949600,29.43647
950000,950000,40.715332
950400,950400,33.26022
950800,951200,60.73839
951600,951600,37.58107
952000,952000,11.331581
952400,952800,41.975952
953200,953200,34.5941
953600,953600,25.231167
954000,954000,23.662615
954400,954800,36.75511
955200,955200,49.142372
955600,955600,31.225218
956000,956400,52.14605
956800,956800,54.73478
957200,957200,38.450134
957600,957600,43.368507
958000,958400,42.990765
958800,958800,64.96723
959200,959200,53.278397
959600,960000,36.8722
960400,960400,41.34086
960800,960800,36.113083
961200,961200,60.563347
961600,962000,47.21044
962400,962400,59.34108
962800,962800,44.883965
963200,963200,36.336533
963600,964000,54.947533
964400,964400,42.801094
964800,964800,49.30877
965200,965600,48.264248
966000,966000,66.22366
966400,966400,42.554058
966800,966800,61.94113
967200,967600,53.084053
968000,968000,45.12557
968400,968400,38.27577
968800,969200,36.095325
969600,969600,37.213894
970000,970000,64.34216
970400,970400,35.906273
970800,971200,24.506104
971600,971600,21.532867
972000,972000,53.895336
972400,972800,53.863487
973200,973200,64.12271
973600,973600,56.87953
974000,974000,42.304916
974400,974800,43.67572
975200,975200,27.528301
975600,975600,27.36743
976000,976000,56.42708
976400,976800,28.059921
977200,977200,50.10355
977600,977600,46.4395
978000,978400,43.57007
978800,978800,56.23764
979200,979200,43.48912
979600,979600,36.704987
980000,980400,46.43834
980800,980800,35.783394
981200,981200,39.02377
981600,982000,42.95157
982400,982400,47.183838
982800,982800,48.704674
983200,983200,53.440823
983600,984000,48.493073
984400,984400,35.406788
984800,984800,37.862923
985200,985600,31.324615
986000,986000,31.474695
986400,986400,42.646534
986800,986800,43.49936
987200,987600,57.83079
988000,988000,48.17931
988400,988400,57.008507
988800,988800,47.42708
989200,989600,51.83055
990000,990000,13.935429
990400,990400,51.936813
990800,991200,51.810463
991600,991600,39.30471
992000,992000,49.682144
992400,992400,56.900253
992800,993200,41.64979
993600,993600,39.67689
994000,994000,24.686209
994400,994800,62.772408
995200,995200,24.910938
995600,995600,20.960167
996000,996000,41.079967
996400,996800,38.44217
997200,997200,60.20576
997600,997600,51.653866
998000,998400,42.74409
998800,998800,65.57005
999200,999200,39.879726
999600,999600,33.352528
1000000,1000400,42.958466
1000800,1000800,60.58898
1001200,1001200,49.949734
1001600,1001600,31.27734
1002000,1002400,45.74758
1002800,1002800,30.065042
1003200,1003200,41.886887
1003600,1004000,47.439114
1004400,1004400,51.20608
1004800,1004800,52.250587
1005200,1005200,49.45066
1005600,1006000,46.154022
1006400,1006400,32.106644
1006800,1006800,51.48899
1007200,1007600,42.45668
1008000,1008000,61.541996
1008400,1008400,50.50981
1008800,1008800,17.746967
1009200,1009600,54.35857
1010000,1010000,52.157944
1010400,1010400,43.159744
1010800,1011200,53.413162
1011600,1011600,52.68685
1012000,1012000,62.460716
1012400,1012400,50.40808
1012800,1013200,46.350357
1013600,1013600,62.553787
1014000,1014000,61.454987
1014400,1014400,67.46896
1014800,1015200,59.660828
1015600,1015600,43.692463
1016000,1016000,73.53021
1016400,1016800,57.08717
1017200,1017200,56.679382
1017600,1017600,82.77052
1018000,1018000,43.082237
1018400,1018800,43.976067
1019200,1019200,47.499664
1019600,1019600,60.767334
1020000,1020400,56.442986
1020800,1020800,39.543507
1021200,1021200,54.094154
1021600,1021600,45.921494
1022000,1022400,42.488995
1022800,1022800,57.84337
1023200,1023200,45.185036
1023600,1024000,58.77041
1024400,1024400,41.784824
1024800,1024800,63.705482
1025200,1025200,47.337204
1025600,1026000,46.53824
1026400,1026400,44.896782
1026800,1026800,62.780914
1027200,1027200,52.82974
1027600,1028000,57.790665
1028400,1028400,73.31792
1028800,1028800,40.64499
1029200,1029600,52.922104
1030000,1030000,30.255798
1030400,1030400,38.057625
1030800,1030800,47.796837
1031200,1031600,32.02102
1032000,1032000,50.56716
1032400,1032400,48.183945
1032800,1033200,35.925507
1033600,1033600,43.417686
1034000,1034000,48.413002
1034400,1034400,48.157604
1034800,1035200,43.303055
1035600,1035600,31.421494
1036000,1036000,29.981667
1036400,1036800,45.773552
1037200,1037200,63.57252
1037600,1037600,52.570686
1038000,1038000,58.27462
1038400,1038800,48.953373
1039200,1039200,46.948708
1039600,1039600,33.452126
1040000,1040000,60.48069
1040400,1040800,37.709328
1041200,1041200,65.19493
1041600,1041600,56.251553
1042000,1042400,42.401802
1042800,1042800,68.26371
1043200,1043200,58.950172
1043600,1043600,70.213905
1044000,1044400,42.066498
1044800,1044800,68.84967
1045200,1045200,49.846474
1045600,1046000,43.16828
1046400,1046400,62.265717
1046800,1046800,70.77831
1047200,1047200,50.306404
1047600,1048000,54.87648
1048400,1048400,56.001358
1048800,1048800,57.755775
1049200,1049600,65.128555
1050000,1050000,40.11658
1050400,1050400,47.724655
1050800,1050800,55.66515
1051200,1051600,52.535698
1052000,1052000,55.766697
1052400,1052400,45.277027
1052800,1052800,24.74679
1053200,1053600,50.101337
1054000,1054000,48.090828
1054400,1054400,45.857567
1054800,1055200,62.054794
1055600,1055600,60.218735
1056000,1056000,72.33708
1056400,1056400,48.848244
1056800,1057200,50.23587
1057600,1057600,43.370857
1058000,1058000,70.52064
1058400,1058800,41.353203
1059200,1059200,30.993824
1059600,1059600,60.86332
1060000,1060000,35.52476
1060400,1060800,56.933685
1061200,1061200,40.555965
1061600,1061600,38.250675
1062000,1062400,49.93374
1062800,1062800,44.18756
1063200,1063200,47.9929
1063600,1063600,32.011948
1064000,1064400,47.746857
1064800,1064800,52.158806
1065200,1065200,50.641922
1065600,1065600,54.333107
1066000,1066400,62.886932
1066800,1066800,44.73443
1067200,1067200,59.103493
1067600,1068000,40.60871
1068400,1068400,39.543564
1068800,1068800,62.10505
1069200,1069200,49.011677
1069600,1070000,70.84653
1070400,1070400,55.69082
1070800,1070800,57.994675
1071200,1071600,73.47839
1072000,1072000,49.28636
1072400,1072400,66.193855
1072800,1072800,41.374477
1073200,1073600,53.484566
1074000,1074000,42.882416
1074400,1074400,65.767685
1074800,1075200,48.060448
1075600,1075600,49.68296
1076000,1076000,39.477367
1076400,1076400,40.457935
1076800,1077200,47.639908
1077600,1077600,48.34134
1078000,1078000,43.329643
1078400,1078400,26.207783
1078800,1079200,61.204998
1079600,1079600,51.393402
1080000,1080000,46.62024
1080400,1080800,42.670074
1081200,1081200,37.648464
1081600,1081600,67.59807
1082000,1082000,43.374573
1082400,1082800,47.652313
1083200,1083200,50.674183
1083600,1083600,56.17069
1084000,1084400,47.767227
1084800,1084800,51.617695
1085200,1085200,58.246033
1085600,1085600,48.912544
1086000,1086400,46.62918
1086800,1086800,54.839943
1087200,1087200,73.31592
1087600,1088000,55.46204
1088400,1088400,17.585953
1088800,1088800,43.477676
1089200,1089200,35.222237
1089600,1090000,41.13126
1090400,1090400,64.91766
1090800,1090800,53.983727
1091200,1091200,35.64784
1091600,1092000,52.88801
1092400,1092400,53.590614
1092800,1092800,40.253242
1093200,1093600,54.701286
1094000,1094000,60.92875
1094400,1094400,29.204433
1094800,1094800,83.1301
1095200,1095600,56.84355
1096000,1096000,68.42428
1096400,1096400,62.119278
1096800,1097200,45.460014
1097600,1097600,35.956203
1098000,1098000,56.727684
1098400,1098400,64.43048
1098800,1099200,34.769127
1099600,1099600,68.38899
1100000,1100000,52.583687
1100400,1100800,53.306366
1101200,1101200,55.516106
1101600,1101600,54.89214
1102000,1102000,29.648819
1102400,1102800,54.590454
1103200,1103200,49.885586
1103600,1103600,24.116758
1104000,1104000,43.192596
1104400,1104800,38.58105
1105200,1105200,52.58396
1105600,1105600,44.932323
1106000,1106400,48.451607
1106800,1106800,32.601814
1107200,1107200,62.887413
1107600,1107600,49.87603
1108000,1108400,49.263733
1108800,1108800,35.699944
1109200,1109200,55.41265
1109600,1110000,30.531412
1110400,1110400,55.013775
1110800,1110800,45.36935
1111200,1111200,63.36459
1111600,1112000,61.819756
1112400,1112400,58.056442
1112800,1112800,47.609512
1113200,1113600,69.79604
1114000,1114000,49.19834
1114400,1114400,56.31321
1114800,1114800,59.714283
1115200,1115600,53.837708
1116000,1116000,38.749573
1116400,1116400,55.458744
1116800,1116800,52.009117
1117200,1117600,54.44389
1118000,1118000,48.24243
1118400,1118400,47.83966
1118800,1119200,58.976738
1119600,1119600,53.412773
1120000,1120000,51.09501
1120400,1120400,49.663887
1120800,1121200,39.764183
1121600,1121600,54.230595
1122000,1122000,72.24356
1122400,1122800,61.217842
1123200,1123200,47.02912
1123600,1123600,55.423172
1124000,1124000,69.80268
1124400,1124800,36.689873
1125200,1125200,57.65598
1125600,1125600,67.385376
1126000,1126400,55.96841
1126800,1126800,46.95707
1127200,1127200,41.201157
1127600,1127600,56.176594
1128000,1128400,39.92234
1128800,1128800,56.653343
1129200,1129200,64.17432
1129600,1129600,45.849297
1130000,1130400,35.29015
1130800,1130800,61.118614
1131200,1131200,45.90319
1131600,1132000,51.130157
1132400,1132400,43.408314
1132800,1132800,69.37686
1133200,1133200,45.441513
1133600,1134000,58.194946
1134400,1134400,69.625534
1134800,1134800,72.613464
1135200,1135600,58.87798
1136000,1136000,51.68762
1136400,1136400,55.86532
1136800,1136800,47.41965
1137200,1137600,48.15311
1138000,1138000,46.17382
1138400,1138400,64.84577
1138800,1139200,61.113194
1139600,1139600,42.287994
1140000,1140000,70.89287
1140400,1140400,72.418686
1140800,1141200,32.31675
1141600,1141600,54.18888
1142000,1142000,53.22682
1142400,1142400,59.104736
1142800,1143200,48.822365
1143600,1143600,49.920773
1144000,1144000,62.187317
1144400,1144800,43.324005
1145200,1145200,52.35724
1145600,1145600,59.505413
1146000,1146000,49.771355
1146400,1146800,36.519333
1147200,1147200,41.601326
1147600,1147600,32.806194
1148000,1148400,63.252342
1148800,1148800,59.728237
1149200,1149200,61.919727
1149600,1149600,52.205246
1150000,1150400,61.095512
1150800,1150800,44.40659
1151200,1151200,54.173504
1151600,1152000,41.97914
1152400,1152400,73.03015
1152800,1152800,44.34118
1153200,1153200,44.90856
1153600,1154000,48.656868
1154400,1154400,41.74774
1154800,1154800,40.65841
1155200,1155200,64.62178
1155600,1156000,68.51347
1156400,1156400,62.824364
1156800,1156800,31.32529
1157200,1157600,43.70703
1158000,1158000,61.777313
1158400,1158400,45.88189
1158800,1158800,58.932537
1159200,1159600,44.5516
1160000,1160000,53.900745
1160400,1160400,51.170883
1160800,1161200,50.768524
1161600,1161600,54.14487
1162000,1162000,65.335785
1162400,1162400,60.185593
1162800,1163200,55.06481
1163600,1163600,54.690674
1164000,1164000,46.172333
1164400,1164800,60.60514
1165200,1165200,32.910667
1165600,1165600,52.980206
1166000,1166000,56.34576
1166400,1166800,45.80213
1167200,1167200,54.129097
1167600,1167600,35.448425
1168000,1168000,63.15111
1168400,1168800,57.108505
1169200,1169200,46.776314
1169600,1169600,56.505493
1170000,1170400,62.621895
1170800,1170800,39.212997
1171200,1171200,28.369282
1171600,1171600,47.252434
1172000,1172400,50.02195
1172800,1172800,49.98742
1173200,1173200,53.234356
1173600,1174000,49.84197
1174400,1174400,37.582695
1174800,1174800,47.986828
1175200,1175200,62.99496
1175600,1176000,59.538868
1176400,1176400,63.236732
1176800,1176800,34.717693
1177200,1177600,57.24813
1178000,1178000,20.085037
1178400,1178400,44.533257
1178800,1178800,56.729984
1179200,1179600,63.07065
1180000,1180000,69.99698
1180400,1180400,50.307316
1180800,1180800,52.19494
1181200,1181600,36.306866
1182000,1182000,16.38131
1182400,1182400,63.293297
1182800,1183200,59.935284
1183600,1183600,50.32711
1184000,1184000,29.723984
1184400,1184400,36.04553
1184800,1185200,54.31453
1185600,1185600,38.199444
1186000,1186000,65.89589
1186400,1186800,55.2507
1187200,1187200,39.267307
1187600,1187600,44.460876
1188000,1188000,33.760952
1188400,1188800,52.00309
1189200,1189200,43.877625
1189600,1189600,52.43581
1190000,1190400,60.153526
1190800,1190800,34.6418
1191200,1191200,52.459656
1191600,1191600,65.847
1192000,1192400,54.46783
1192800,1192800,62.448654
1193200,1193200,67.764435
1193600,1193600,42.22664
1194000,1194400,40.741615
1194800,1194800,49.22753
1195200,1195200,44.73188
1195600,1196000,48.70554
1196400,1196400,41.47518
1196800,1196800,62.993965
1197200,1197200,55.641655
1197600,1198000,40.26668
1198400,1198400,56.08
1198800,1198800,49.702858
1199200,1199600,45.896156
1200000,1200000,42.083435
1200400,1200400,46.872715
1200800,1200800,55.871265
1201200,1201600,66.19572
1202000,1202000,61.972023
1202400,1202400,47.785915
1202800,1203200,54.24767
1203600,1203600,56.1377
1204000,1204000,48.829704
1204400,1204400,51.48208
1204800,1205200,59.83464
1205600,1205600,73.727486
1206000,1206000,57.030785
1206400,1206400,55.29474
1206800,1207200,48.476357
1207600,1207600,50.55043
1208000,1208000,68.15838
1208400,1208800,43.519913
1209200,1209200,48.931206
1209600,1209600,59.609177
1210000,1210000,55.728146
1210400,1210800,61.841404
1211200,1211200,60.13561
1211600,1211600,50.26638
1212000,1212400,46.625164
1212800,1212800,29.664577
1213200,1213200,23.090988
1213600,1213600,49.81308
1214000,1214400,54.931953
1214800,1214800,25.882805
1215200,1215200,48.04516
1215600,1216000,49.182995
1216400,1216400,44.112244
1216800,1216800,35.183758
1217200,1217200,54.686687
1217600,1218000,66.28409
1218400,1218400,55.799774
1218800,1218800,54.669106
1219200,1219200,49.757053
1219600,1220000,50.087433
1220400,1220400,47.321476
1220800,1220800,40.7685
1221200,1221600,53.841816
1222000,1222000,48.771973
1222400,1222400,53.219933
1222800,1222800,48.651443
1223200,1223600,58.187836
1224000,1224000,60.544823
1224400,1224400,46.26262
1224800,1225200,48.66704
1225600,1225600,24.271664
1226000,1226000,48.277695
1226400,1226400,48.984985
1226800,1227200,57.84881
1227600,1227600,46.192184
1228000,1228000,40.90238
1228400,1228800,51.222263
1229200,1229200,46.77891
1229600,1229600,56.199684
1230000,1230000,40.24324
1230400,1230800,51.692936
1231200,1231200,34.265656
1231600,1231600,51.879528
1232000,1232000,42.83624
1232400,1232800,61.105606
1233200,1233200,43.947937
1233600,1233600,60.71068
1234000,1234400,41.936638
1234800,1234800,41.242126
1235200,1235200,39.4735
1235600,1235600,57.89454
1236000,1236400,44.328796
1236800,1236800,35.664253
1237200,1237200,52.428
1237600,1238000,38.214687
1238400,1238400,32.333694
1238800,1238800,49.314598
1239200,1239200,64.031876
1239600,1240000,43.027565
1240400,1240400,46.2118
1240800,1240800,53.138813
1241200,1241600,54.68543
1242000,1242000,49.94529
1242400,1242400,63.41109
1242800,1242800,49.490063
1243200,1243600,34.031002
1244000,1244000,44.43618
1244400,1244400,47.800217
1244800,1244800,49.3138
1245200,1245600,45.917717
1246000,1246000,52.975037
1246400,1246400,38.381428
1246800,1247200,51.5494
1247600,1247600,40.76523
