## SLURM PROLOG ###############################################################
##    Job ID : 8516935
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2115
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:51:13 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=66518272 - 66518272, avg episodic return=3.10
timesteps=66502912 - 66513152, avg episodic return=4.10
timesteps=66502912 - 66518272, avg episodic return=4.80
timesteps=66529536 - 66529536, avg episodic return=4.60
timesteps=66524416 - 66529536, avg episodic return=4.43
timesteps=66529536 - 66534656, avg episodic return=5.10
timesteps=66545920 - 66551040, avg episodic return=3.60
timesteps=66545920 - 66545920, avg episodic return=5.10
timesteps=66535680 - 66551040, avg episodic return=4.43
timesteps=66552064 - 66562304, avg episodic return=4.43
timesteps=66552064 - 66567424, avg episodic return=5.43
timesteps=66557184 - 66557184, avg episodic return=4.60
timesteps=66568448 - 66583808, avg episodic return=4.70
timesteps=66568448 - 66573568, avg episodic return=5.70
timesteps=66578688 - 66583808, avg episodic return=4.60
timesteps=66595072 - 66600192, avg episodic return=6.77
timesteps=66584832 - 66595072, avg episodic return=4.77
timesteps=66601216 - 66616576, avg episodic return=4.10
timesteps=66601216 - 66616576, avg episodic return=4.27
timesteps=66601216 - 66616576, avg episodic return=4.27
timesteps=66627840 - 66632960, avg episodic return=5.50
timesteps=66617600 - 66632960, avg episodic return=4.70
timesteps=66622720 - 66622720, avg episodic return=4.60
timesteps=66633984 - 66639104, avg episodic return=4.43
timesteps=66633984 - 66649344, avg episodic return=3.27
timesteps=66639104 - 66644224, avg episodic return=4.10
timesteps=66650368 - 66650368, avg episodic return=5.10
timesteps=66655488 - 66655488, avg episodic return=5.10
timesteps=66655488 - 66665728, avg episodic return=4.73
timesteps=66666752 - 66682112, avg episodic return=3.77
timesteps=66666752 - 66682112, avg episodic return=4.60
timesteps=66666752 - 66682112, avg episodic return=4.60
timesteps=66688256 - 66698496, avg episodic return=4.10
timesteps=66683136 - 66698496, avg episodic return=5.30
timesteps=66688256 - 66698496, avg episodic return=4.50
timesteps=66699520 - 66714880, avg episodic return=4.10
timesteps=66699520 - 66714880, avg episodic return=4.67
timesteps=66715904 - 66726144, avg episodic return=4.60
timesteps=66715904 - 66731264, avg episodic return=4.60
timesteps=66726144 - 66731264, avg episodic return=5.70
timesteps=66742528 - 66742528, avg episodic return=4.10
timesteps=66732288 - 66747648, avg episodic return=5.60
timesteps=66732288 - 66747648, avg episodic return=4.80
timesteps=66748672 - 66764032, avg episodic return=4.90
timesteps=66748672 - 66764032, avg episodic return=4.43
timesteps=66770176 - 66780416, avg episodic return=6.10
timesteps=66765056 - 66780416, avg episodic return=4.10
timesteps=66775296 - 66775296, avg episodic return=5.10
timesteps=66786560 - 66786560, avg episodic return=4.10
timesteps=66781440 - 66796800, avg episodic return=4.10
timesteps=66791680 - 66796800, avg episodic return=4.10
timesteps=66797824 - 66813184, avg episodic return=4.70
timesteps=66797824 - 66808064, avg episodic return=4.10
timesteps=66824448 - 66829568, avg episodic return=4.85
timesteps=66824448 - 66824448, avg episodic return=4.10
timesteps=66814208 - 66829568, avg episodic return=4.30
timesteps=66835712 - 66840832, avg episodic return=4.77
timesteps=66830592 - 66830592, avg episodic return=4.77
timesteps=66830592 - 66845952, avg episodic return=4.43
timesteps=66852096 - 66862336, avg episodic return=4.35
timesteps=66852096 - 66862336, avg episodic return=5.60
timesteps=66857216 - 66862336, avg episodic return=4.10
timesteps=66868480 - 66878720, avg episodic return=4.43
timesteps=66863360 - 66873600, avg episodic return=3.90
timesteps=66868480 - 66878720, avg episodic return=5.10
timesteps=66879744 - 66889984, avg episodic return=4.30
timesteps=66879744 - 66889984, avg episodic return=4.70
timesteps=66895104 - 66895104, avg episodic return=5.10
timesteps=66911488 - 66911488, avg episodic return=5.10
timesteps=66896128 - 66906368, avg episodic return=5.50
timesteps=66896128 - 66901248, avg episodic return=5.10
timesteps=66912512 - 66927872, avg episodic return=3.77
timesteps=66912512 - 66927872, avg episodic return=4.85
timesteps=66912512 - 66927872, avg episodic return=4.43
timesteps=66934016 - 66934016, avg episodic return=4.10
timesteps=66934016 - 66944256, avg episodic return=5.10
timesteps=66944256 - 66944256, avg episodic return=4.10
timesteps=66945280 - 66960640, avg episodic return=4.27
timesteps=66945280 - 66955520, avg episodic return=6.10
timesteps=66945280 - 66960640, avg episodic return=4.60
timesteps=66971904 - 66971904, avg episodic return=4.10
timesteps=66971904 - 66977024, avg episodic return=4.10
timesteps=66961664 - 66977024, avg episodic return=4.30
timesteps=66978048 - 66993408, avg episodic return=5.90
timesteps=66983168 - 66993408, avg episodic return=4.10
timesteps=66983168 - 66993408, avg episodic return=4.43
timesteps=66999552 - 67009792, avg episodic return=4.10
timesteps=67004672 - 67004672, avg episodic return=4.10
timesteps=66994432 - 66994432, avg episodic return=4.77
timesteps=67010816 - 67026176, avg episodic return=3.90
timesteps=67026176 - 67026176, avg episodic return=4.10
timesteps=67021056 - 67026176, avg episodic return=4.43
timesteps=67032320 - 67032320, avg episodic return=4.10
timesteps=67032320 - 67042560, avg episodic return=4.10
timesteps=67027200 - 67042560, avg episodic return=3.35
timesteps=67043584 - 67058944, avg episodic return=3.60
timesteps=67043584 - 67058944, avg episodic return=5.30
timesteps=67043584 - 67053824, avg episodic return=4.77
timesteps=67059968 - 67075328, avg episodic return=4.50
timesteps=67075328 - 67075328, avg episodic return=5.10
timesteps=67070208 - 67075328, avg episodic return=5.10
timesteps=67081472 - 67091712, avg episodic return=4.85
timesteps=67076352 - 67091712, avg episodic return=5.10
timesteps=67076352 - 67091712, avg episodic return=4.53
timesteps=67092736 - 67108096, avg episodic return=4.85
timesteps=67108096 - 67108096, avg episodic return=5.10
timesteps=67092736 - 67108096, avg episodic return=4.90
timesteps=67109120 - 67124480, avg episodic return=3.96
timesteps=67114240 - 67124480, avg episodic return=4.60
timesteps=67109120 - 67109120, avg episodic return=5.10
timesteps=67130624 - 67140864, avg episodic return=4.50
timesteps=67125504 - 67130624, avg episodic return=4.43
timesteps=67130624 - 67140864, avg episodic return=3.85
timesteps=67147008 - 67147008, avg episodic return=4.10
timesteps=67147008 - 67157248, avg episodic return=4.35
timesteps=67158272 - 67168512, avg episodic return=4.35
timesteps=67158272 - 67168512, avg episodic return=4.77
timesteps=67163392 - 67173632, avg episodic return=5.35
timesteps=67174656 - 67190016, avg episodic return=3.85
timesteps=67174656 - 67190016, avg episodic return=5.10
timesteps=67174656 - 67184896, avg episodic return=5.10
timesteps=67196160 - 67206400, avg episodic return=4.85
timesteps=67196160 - 67201280, avg episodic return=4.43
timesteps=67201280 - 67201280, avg episodic return=5.10
timesteps=67207424 - 67222784, avg episodic return=4.10
timesteps=67207424 - 67207424, avg episodic return=4.10
timesteps=67207424 - 67217664, avg episodic return=5.10
timesteps=67223808 - 67239168, avg episodic return=4.24
timesteps=67228928 - 67239168, avg episodic return=4.60
timesteps=67223808 - 67239168, avg episodic return=4.85
timesteps=67250432 - 67250432, avg episodic return=5.10
timesteps=67245312 - 67255552, avg episodic return=3.90
timesteps=67245312 - 67245312, avg episodic return=4.10
timesteps=67261696 - 67271936, avg episodic return=4.10
timesteps=67271936 - 67271936, avg episodic return=3.43
timesteps=67256576 - 67256576, avg episodic return=2.60
timesteps=67272960 - 67288320, avg episodic return=4.43
timesteps=67272960 - 67288320, avg episodic return=5.30
timesteps=67272960 - 67288320, avg episodic return=4.60
timesteps=67294464 - 67299584, avg episodic return=5.10
timesteps=67289344 - 67294464, avg episodic return=4.77
timesteps=67289344 - 67304704, avg episodic return=4.85
timesteps=67305728 - 67321088, avg episodic return=3.96
timesteps=67305728 - 67321088, avg episodic return=4.24
timesteps=67310848 - 67321088, avg episodic return=4.85
timesteps=67327232 - 67332352, avg episodic return=4.10
timesteps=67327232 - 67337472, avg episodic return=4.85
timesteps=67322112 - 67332352, avg episodic return=4.35
timesteps=67353856 - 67353856, avg episodic return=4.10
timesteps=67338496 - 67353856, avg episodic return=4.85
timesteps=67338496 - 67353856, avg episodic return=5.10
timesteps=67354880 - 67365120, avg episodic return=4.85
timesteps=67354880 - 67370240, avg episodic return=4.27
timesteps=67354880 - 67370240, avg episodic return=4.60
timesteps=67381504 - 67381504, avg episodic return=4.77
timesteps=67376384 - 67386624, avg episodic return=4.10
timesteps=67371264 - 67386624, avg episodic return=4.77
timesteps=67387648 - 67403008, avg episodic return=4.10
timesteps=67392768 - 67403008, avg episodic return=5.60
timesteps=67404032 - 67419392, avg episodic return=4.30
timesteps=67404032 - 67419392, avg episodic return=4.39
timesteps=67409152 - 67419392, avg episodic return=4.85
timesteps=67425536 - 67425536, avg episodic return=6.10
timesteps=67420416 - 67430656, avg episodic return=4.10
timesteps=67425536 - 67425536, avg episodic return=4.60
timesteps=67436800 - 67452160, avg episodic return=4.43
timesteps=67436800 - 67452160, avg episodic return=4.10
timesteps=67436800 - 67452160, avg episodic return=5.27
timesteps=67453184 - 67468544, avg episodic return=3.43
timesteps=67453184 - 67463424, avg episodic return=4.98
timesteps=67453184 - 67468544, avg episodic return=5.30
timesteps=67469568 - 67484928, avg episodic return=4.43
timesteps=67469568 - 67484928, avg episodic return=4.60
timesteps=67474688 - 67484928, avg episodic return=4.43
timesteps=67485952 - 67491072, avg episodic return=4.10
timesteps=67501312 - 67501312, avg episodic return=5.10
timesteps=67512576 - 67512576, avg episodic return=3.60
timesteps=67502336 - 67517696, avg episodic return=4.85
timesteps=67502336 - 67512576, avg episodic return=5.60
timesteps=67518720 - 67534080, avg episodic return=4.53
timesteps=67523840 - 67528960, avg episodic return=6.10
timesteps=67523840 - 67528960, avg episodic return=4.60
timesteps=67545344 - 67550464, avg episodic return=3.77
timesteps=67535104 - 67545344, avg episodic return=4.70
timesteps=67535104 - 67535104, avg episodic return=3.10
timesteps=67551488 - 67556608, avg episodic return=4.35
timesteps=67551488 - 67566848, avg episodic return=4.10
timesteps=67551488 - 67566848, avg episodic return=4.70
timesteps=67567872 - 67578112, avg episodic return=4.30
timesteps=67567872 - 67583232, avg episodic return=5.27
timesteps=67567872 - 67578112, avg episodic return=4.30
timesteps=67584256 - 67599616, avg episodic return=4.10
timesteps=67594496 - 67599616, avg episodic return=6.10
timesteps=67584256 - 67599616, avg episodic return=4.60
timesteps=67600640 - 67610880, avg episodic return=5.10
timesteps=67605760 - 67616000, avg episodic return=5.10
timesteps=67610880 - 67616000, avg episodic return=4.77
timesteps=67617024 - 67632384, avg episodic return=4.23
timesteps=67617024 - 67627264, avg episodic return=5.43
timesteps=67617024 - 67632384, avg episodic return=4.96
timesteps=67633408 - 67643648, avg episodic return=5.77
timesteps=67633408 - 67633408, avg episodic return=5.10
timesteps=67638528 - 67648768, avg episodic return=5.10
timesteps=67665152 - 67665152, avg episodic return=4.60
timesteps=67649792 - 67649792, avg episodic return=4.10
timesteps=67649792 - 67654912, avg episodic return=5.10
timesteps=67666176 - 67681536, avg episodic return=4.70
timesteps=67666176 - 67681536, avg episodic return=6.10
timesteps=67671296 - 67671296, avg episodic return=5.10
timesteps=67687680 - 67697920, avg episodic return=5.10
timesteps=67687680 - 67697920, avg episodic return=4.10
timesteps=67682560 - 67697920, avg episodic return=3.85
timesteps=67698944 - 67714304, avg episodic return=4.60
timesteps=67698944 - 67704064, avg episodic return=4.10
timesteps=67704064 - 67714304, avg episodic return=4.50
timesteps=67715328 - 67715328, avg episodic return=5.10
timesteps=67720448 - 67725568, avg episodic return=4.35
timesteps=67715328 - 67730688, avg episodic return=4.43
timesteps=67731712 - 67736832, avg episodic return=3.60
timesteps=67731712 - 67747072, avg episodic return=5.60
timesteps=67731712 - 67736832, avg episodic return=4.10
timesteps=67758336 - 67763456, avg episodic return=4.10
timesteps=67763456 - 67763456, avg episodic return=5.10
timesteps=67753216 - 67763456, avg episodic return=4.43
timesteps=67764480 - 67774720, avg episodic return=3.96
timesteps=67774720 - 67779840, avg episodic return=4.60
timesteps=67779840 - 67779840, avg episodic return=4.10
timesteps=67791104 - 67796224, avg episodic return=3.43
timesteps=67780864 - 67796224, avg episodic return=4.73
timesteps=67780864 - 67791104, avg episodic return=4.77
timesteps=67807488 - 67812608, avg episodic return=3.77
timesteps=67802368 - 67812608, avg episodic return=3.10
timesteps=67797248 - 67807488, avg episodic return=4.10
timesteps=67818752 - 67828992, avg episodic return=4.85
timesteps=67813632 - 67828992, avg episodic return=5.10
timesteps=67830016 - 67840256, avg episodic return=5.10
timesteps=67840256 - 67845376, avg episodic return=3.60
timesteps=67830016 - 67835136, avg episodic return=4.10
timesteps=67846400 - 67851520, avg episodic return=4.50
timesteps=67846400 - 67856640, avg episodic return=4.35
timesteps=67846400 - 67846400, avg episodic return=5.10
timesteps=67862784 - 67862784, avg episodic return=5.10
timesteps=67873024 - 67878144, avg episodic return=4.96
timesteps=67862784 - 67878144, avg episodic return=4.10
timesteps=67889408 - 67894528, avg episodic return=4.77
timesteps=67879168 - 67894528, avg episodic return=4.54
timesteps=67879168 - 67894528, avg episodic return=4.27
timesteps=67895552 - 67910912, avg episodic return=3.10
timesteps=67895552 - 67910912, avg episodic return=4.85
timesteps=67895552 - 67910912, avg episodic return=4.67
timesteps=67917056 - 67927296, avg episodic return=5.35
timesteps=67911936 - 67922176, avg episodic return=3.85
timesteps=67917056 - 67927296, avg episodic return=4.43
timesteps=67928320 - 67943680, avg episodic return=5.10
timesteps=67928320 - 67938560, avg episodic return=4.77
timesteps=67933440 - 67933440, avg episodic return=4.60
timesteps=67954944 - 67960064, avg episodic return=4.60
timesteps=67944704 - 67960064, avg episodic return=4.85
timesteps=67944704 - 67949824, avg episodic return=4.10
timesteps=67961088 - 67976448, avg episodic return=4.35
timesteps=67961088 - 67971328, avg episodic return=4.10
timesteps=67961088 - 67966208, avg episodic return=4.85
timesteps=67987712 - 67992832, avg episodic return=5.10
timesteps=67977472 - 67987712, avg episodic return=5.10
timesteps=67977472 - 67987712, avg episodic return=4.43
timesteps=67998976 - 68009216, avg episodic return=4.70
timesteps=67993856 - 68009216, avg episodic return=6.10
timesteps=67993856 - 68009216, avg episodic return=4.43
timesteps=68025600 - 68025600, avg episodic return=4.10
timesteps=68015360 - 68025600, avg episodic return=5.10
timesteps=68010240 - 68025600, avg episodic return=4.77
timesteps=68031744 - 68041984, avg episodic return=5.10
timesteps=68026624 - 68031744, avg episodic return=5.60
timesteps=68031744 - 68036864, avg episodic return=5.10
timesteps=68043008 - 68058368, avg episodic return=4.30
timesteps=68043008 - 68058368, avg episodic return=4.77
timesteps=68043008 - 68058368, avg episodic return=4.77
timesteps=68059392 - 68069632, avg episodic return=4.10
timesteps=68059392 - 68074752, avg episodic return=4.90
timesteps=68059392 - 68074752, avg episodic return=5.35
timesteps=68075776 - 68091136, avg episodic return=4.30
timesteps=68086016 - 68091136, avg episodic return=4.85
timesteps=68080896 - 68086016, avg episodic return=4.60
timesteps=68097280 - 68102400, avg episodic return=5.10
timesteps=68097280 - 68107520, avg episodic return=5.10
timesteps=68092160 - 68102400, avg episodic return=5.43
timesteps=68108544 - 68113664, avg episodic return=4.77
timesteps=68123904 - 68123904, avg episodic return=3.10
timesteps=68108544 - 68123904, avg episodic return=5.27
timesteps=68124928 - 68135168, avg episodic return=5.35
timesteps=68124928 - 68140288, avg episodic return=5.30
timesteps=68135168 - 68140288, avg episodic return=5.10
timesteps=68156672 - 68156672, avg episodic return=5.10
timesteps=68141312 - 68156672, avg episodic return=4.90
timesteps=68151552 - 68156672, avg episodic return=5.43
timesteps=68162816 - 68173056, avg episodic return=4.50
timesteps=68157696 - 68173056, avg episodic return=3.60
timesteps=68162816 - 68173056, avg episodic return=5.30
timesteps=68179200 - 68189440, avg episodic return=3.77
timesteps=68179200 - 68189440, avg episodic return=4.60
timesteps=68174080 - 68179200, avg episodic return=4.10
timesteps=68195584 - 68205824, avg episodic return=4.10
timesteps=68190464 - 68200704, avg episodic return=2.60
timesteps=68190464 - 68205824, avg episodic return=5.10
timesteps=68211968 - 68211968, avg episodic return=4.60
timesteps=68217088 - 68217088, avg episodic return=5.10
timesteps=68206848 - 68211968, avg episodic return=4.43
timesteps=68223232 - 68238592, avg episodic return=3.93
timesteps=68228352 - 68238592, avg episodic return=4.35
timesteps=68238592 - 68238592, avg episodic return=4.35
timesteps=68239616 - 68249856, avg episodic return=4.85
timesteps=68239616 - 68244736, avg episodic return=5.10
timesteps=68239616 - 68254976, avg episodic return=4.30
timesteps=68256000 - 68271360, avg episodic return=5.10
timesteps=68266240 - 68266240, avg episodic return=4.10
timesteps=68266240 - 68271360, avg episodic return=5.60
timesteps=68272384 - 68287744, avg episodic return=3.93
timesteps=68277504 - 68287744, avg episodic return=4.35
timesteps=68272384 - 68287744, avg episodic return=4.60
timesteps=68288768 - 68299008, avg episodic return=3.60
timesteps=68288768 - 68299008, avg episodic return=5.10
timesteps=68293888 - 68304128, avg episodic return=4.77
timesteps=68310272 - 68320512, avg episodic return=3.60
timesteps=68305152 - 68320512, avg episodic return=7.60
timesteps=68305152 - 68310272, avg episodic return=4.50
timesteps=68326656 - 68336896, avg episodic return=4.60
timesteps=68321536 - 68331776, avg episodic return=5.10
timesteps=68326656 - 68336896, avg episodic return=4.85
timesteps=68337920 - 68353280, avg episodic return=4.35
timesteps=68337920 - 68348160, avg episodic return=4.10
timesteps=68337920 - 68353280, avg episodic return=4.60
timesteps=68354304 - 68369664, avg episodic return=4.53
timesteps=68354304 - 68354304, avg episodic return=4.77
timesteps=68354304 - 68369664, avg episodic return=4.70
timesteps=68386048 - 68386048, avg episodic return=5.10
timesteps=68370688 - 68386048, avg episodic return=4.77
timesteps=68370688 - 68386048, avg episodic return=4.85
timesteps=68392192 - 68392192, avg episodic return=5.10
timesteps=68387072 - 68402432, avg episodic return=4.70
timesteps=68402432 - 68402432, avg episodic return=3.77
timesteps=68408576 - 68413696, avg episodic return=5.10
timesteps=68403456 - 68413696, avg episodic return=5.60
timesteps=68403456 - 68403456, avg episodic return=5.10
timesteps=68424960 - 68435200, avg episodic return=4.35
timesteps=68419840 - 68435200, avg episodic return=4.10
timesteps=68424960 - 68430080, avg episodic return=4.10
timesteps=68441344 - 68451584, avg episodic return=6.10
timesteps=68436224 - 68451584, avg episodic return=4.50
timesteps=68441344 - 68451584, avg episodic return=4.60
timesteps=68457728 - 68462848, avg episodic return=4.10
timesteps=68452608 - 68467968, avg episodic return=4.60
timesteps=68452608 - 68467968, avg episodic return=4.85
timesteps=68468992 - 68484352, avg episodic return=4.43
timesteps=68474112 - 68474112, avg episodic return=4.10
timesteps=68468992 - 68479232, avg episodic return=3.77
timesteps=68485376 - 68500736, avg episodic return=4.39
timesteps=68485376 - 68495616, avg episodic return=4.85
timesteps=68490496 - 68490496, avg episodic return=5.10
timesteps=68501760 - 68506880, avg episodic return=4.60
timesteps=68506880 - 68517120, avg episodic return=5.10
timesteps=68512000 - 68512000, avg episodic return=5.10
timesteps=68523264 - 68523264, avg episodic return=4.10
timesteps=68518144 - 68528384, avg episodic return=4.85
timesteps=68518144 - 68533504, avg episodic return=5.53
timesteps=68539648 - 68539648, avg episodic return=4.10
timesteps=68544768 - 68544768, avg episodic return=4.60
timesteps=68534528 - 68549888, avg episodic return=4.77
timesteps=68556032 - 68566272, avg episodic return=4.60
timesteps=68550912 - 68566272, avg episodic return=4.50
timesteps=68550912 - 68561152, avg episodic return=4.10
timesteps=68567296 - 68582656, avg episodic return=4.10
timesteps=68567296 - 68582656, avg episodic return=3.93
timesteps=68567296 - 68582656, avg episodic return=4.70
timesteps=68583680 - 68593920, avg episodic return=4.10
timesteps=68583680 - 68599040, avg episodic return=4.60
timesteps=68583680 - 68593920, avg episodic return=5.10
timesteps=68600064 - 68615424, avg episodic return=4.50
timesteps=68600064 - 68615424, avg episodic return=5.10
timesteps=68605184 - 68615424, avg episodic return=3.93
timesteps=68616448 - 68626688, avg episodic return=4.77
timesteps=68626688 - 68626688, avg episodic return=5.10
timesteps=68621568 - 68626688, avg episodic return=4.10
timesteps=68637952 - 68648192, avg episodic return=4.85
timesteps=68632832 - 68648192, avg episodic return=5.77
timesteps=68632832 - 68648192, avg episodic return=4.60
timesteps=68664576 - 68664576, avg episodic return=4.60
timesteps=68654336 - 68654336, avg episodic return=4.10
timesteps=68649216 - 68664576, avg episodic return=4.27
timesteps=68665600 - 68680960, avg episodic return=4.85
timesteps=68670720 - 68680960, avg episodic return=4.60
timesteps=68665600 - 68680960, avg episodic return=3.90
timesteps=68687104 - 68697344, avg episodic return=4.30
timesteps=68692224 - 68697344, avg episodic return=4.85
timesteps=68687104 - 68692224, avg episodic return=4.10
timesteps=68703488 - 68713728, avg episodic return=4.35
timesteps=68698368 - 68713728, avg episodic return=3.77
timesteps=68698368 - 68708608, avg episodic return=4.67
timesteps=68719872 - 68719872, avg episodic return=4.10
timesteps=68714752 - 68724992, avg episodic return=5.60
timesteps=68714752 - 68719872, avg episodic return=4.70
timesteps=68741376 - 68746496, avg episodic return=4.10
timesteps=68731136 - 68746496, avg episodic return=4.10
timesteps=68747520 - 68762880, avg episodic return=3.98
timesteps=68747520 - 68762880, avg episodic return=4.10
timesteps=68763904 - 68779264, avg episodic return=4.39
timesteps=68779264 - 68779264, avg episodic return=5.10
timesteps=68763904 - 68774144, avg episodic return=4.43
timesteps=68780288 - 68795648, avg episodic return=4.50
timesteps=68780288 - 68795648, avg episodic return=5.10
timesteps=68780288 - 68780288, avg episodic return=4.43
timesteps=68796672 - 68806912, avg episodic return=4.77
timesteps=68801792 - 68801792, avg episodic return=3.10
timesteps=68801792 - 68801792, avg episodic return=0.10
timesteps=68818176 - 68828416, avg episodic return=4.10
timesteps=68813056 - 68828416, avg episodic return=4.10
timesteps=68829440 - 68844800, avg episodic return=4.10
timesteps=68829440 - 68844800, avg episodic return=6.60
timesteps=68839680 - 68839680, avg episodic return=4.77
timesteps=68845824 - 68856064, avg episodic return=4.77
timesteps=68845824 - 68861184, avg episodic return=4.90
timesteps=68845824 - 68861184, avg episodic return=5.10
timesteps=68862208 - 68877568, avg episodic return=4.24
timesteps=68867328 - 68867328, avg episodic return=5.85
timesteps=68862208 - 68872448, avg episodic return=4.50
timesteps=68883712 - 68883712, avg episodic return=5.10
timesteps=68878592 - 68878592, avg episodic return=3.10
timesteps=68883712 - 68893952, avg episodic return=4.70
timesteps=68905216 - 68905216, avg episodic return=3.10
timesteps=68900096 - 68910336, avg episodic return=4.10
timesteps=68894976 - 68894976, avg episodic return=5.10
timesteps=68911360 - 68926720, avg episodic return=3.77
timesteps=68911360 - 68926720, avg episodic return=4.60
timesteps=68911360 - 68916480, avg episodic return=5.10
timesteps=68927744 - 68943104, avg episodic return=4.70
timesteps=68927744 - 68943104, avg episodic return=5.90
timesteps=68932864 - 68932864, avg episodic return=4.60
timesteps=68944128 - 68944128, avg episodic return=2.10
timesteps=68949248 - 68949248, avg episodic return=5.60
timesteps=68944128 - 68959488, avg episodic return=3.96
timesteps=68960512 - 68970752, avg episodic return=4.10
timesteps=68965632 - 68975872, avg episodic return=4.70
timesteps=68960512 - 68975872, avg episodic return=4.43
timesteps=68976896 - 68987136, avg episodic return=4.60
timesteps=68976896 - 68982016, avg episodic return=4.35
timesteps=68976896 - 68982016, avg episodic return=4.10
timesteps=68993280 - 68998400, avg episodic return=4.50
timesteps=68993280 - 69003520, avg episodic return=4.10
timesteps=68998400 - 69008640, avg episodic return=3.50
timesteps=69019904 - 69025024, avg episodic return=3.10
timesteps=69019904 - 69019904, avg episodic return=3.77
timesteps=69009664 - 69014784, avg episodic return=3.60
timesteps=69031168 - 69036288, avg episodic return=5.10
timesteps=69026048 - 69041408, avg episodic return=4.43
timesteps=69026048 - 69041408, avg episodic return=4.10
timesteps=69047552 - 69047552, avg episodic return=3.10
timesteps=69047552 - 69052672, avg episodic return=3.10
timesteps=69042432 - 69057792, avg episodic return=4.93
timesteps=69063936 - 69063936, avg episodic return=4.10
timesteps=69058816 - 69063936, avg episodic return=4.60
timesteps=69069056 - 69074176, avg episodic return=5.43
timesteps=69075200 - 69085440, avg episodic return=4.85
timesteps=69080320 - 69090560, avg episodic return=5.50
timesteps=69080320 - 69085440, avg episodic return=3.77
timesteps=69091584 - 69106944, avg episodic return=3.85
timesteps=69096704 - 69106944, avg episodic return=3.77
timesteps=69091584 - 69106944, avg episodic return=4.70
timesteps=69118208 - 69123328, avg episodic return=4.60
timesteps=69107968 - 69123328, avg episodic return=6.10
timesteps=69118208 - 69123328, avg episodic return=5.10
timesteps=69129472 - 69134592, avg episodic return=5.10
timesteps=69124352 - 69139712, avg episodic return=5.35
timesteps=69124352 - 69124352, avg episodic return=4.60
timesteps=69140736 - 69156096, avg episodic return=3.27
timesteps=69140736 - 69145856, avg episodic return=5.43
timesteps=69140736 - 69156096, avg episodic return=5.10
timesteps=69157120 - 69172480, avg episodic return=4.85
timesteps=69157120 - 69157120, avg episodic return=4.10
timesteps=69157120 - 69172480, avg episodic return=4.10
timesteps=69173504 - 69188864, avg episodic return=3.77
timesteps=69173504 - 69173504, avg episodic return=4.10
timesteps=69173504 - 69178624, avg episodic return=3.77
timesteps=69200128 - 69205248, avg episodic return=4.60
timesteps=69189888 - 69205248, avg episodic return=3.90
timesteps=69195008 - 69205248, avg episodic return=4.60
timesteps=69221632 - 69221632, avg episodic return=6.10
timesteps=69206272 - 69221632, avg episodic return=4.10
timesteps=69206272 - 69216512, avg episodic return=5.43
timesteps=69222656 - 69232896, avg episodic return=4.35
timesteps=69227776 - 69227776, avg episodic return=3.10
timesteps=69222656 - 69238016, avg episodic return=4.60
timesteps=69239040 - 69249280, avg episodic return=4.10
timesteps=69239040 - 69254400, avg episodic return=4.85
timesteps=69239040 - 69254400, avg episodic return=4.77
timesteps=69260544 - 69270784, avg episodic return=4.60
timesteps=69255424 - 69270784, avg episodic return=3.85
timesteps=69255424 - 69270784, avg episodic return=4.43
timesteps=69271808 - 69271808, avg episodic return=5.10
timesteps=69271808 - 69287168, avg episodic return=5.10
timesteps=69276928 - 69287168, avg episodic return=4.60
timesteps=69293312 - 69298432, avg episodic return=3.70
timesteps=69293312 - 69303552, avg episodic return=4.35
timesteps=69303552 - 69303552, avg episodic return=4.10
timesteps=69309696 - 69319936, avg episodic return=5.35
timesteps=69309696 - 69314816, avg episodic return=4.60
timesteps=69304576 - 69314816, avg episodic return=5.10
timesteps=69326080 - 69336320, avg episodic return=4.10
timesteps=69320960 - 69336320, avg episodic return=4.35
timesteps=69320960 - 69336320, avg episodic return=4.60
timesteps=69337344 - 69352704, avg episodic return=3.10
timesteps=69337344 - 69352704, avg episodic return=4.50
timesteps=69337344 - 69352704, avg episodic return=4.77
timesteps=69353728 - 69363968, avg episodic return=5.10
timesteps=69358848 - 69363968, avg episodic return=4.60
timesteps=69353728 - 69358848, avg episodic return=4.43
timesteps=69370112 - 69385472, avg episodic return=4.10
timesteps=69370112 - 69380352, avg episodic return=5.90
timesteps=69370112 - 69385472, avg episodic return=5.30
timesteps=69391616 - 69396736, avg episodic return=5.60
timesteps=69386496 - 69401856, avg episodic return=5.10
timesteps=69391616 - 69401856, avg episodic return=4.60
timesteps=69402880 - 69402880, avg episodic return=4.10
timesteps=69408000 - 69418240, avg episodic return=4.30
timesteps=69413120 - 69418240, avg episodic return=4.60
timesteps=69424384 - 69434624, avg episodic return=5.10
timesteps=69424384 - 69434624, avg episodic return=5.50
timesteps=69419264 - 69434624, avg episodic return=5.10
timesteps=69435648 - 69445888, avg episodic return=4.10
timesteps=69435648 - 69445888, avg episodic return=4.60
timesteps=69440768 - 69445888, avg episodic return=4.60
